,source,wbez_ids,wbez_idn,gci_id,ncessch,selectiveenrollment,charter,closed,turn,other,build_close,C_T,multaction,newschool,schnam_first,schnam_last,schnam_action,address_first,address_last,address_action,city,state,lzip_action,address_full,tract2000_nces,tract2010_nces,newschool_yr,action_yr,open98,open99,open00,open01,open02,open03,open04,open05,open06,open07,open08,open09,open10,open11,open12,open13,type_all,location,point,latitude,longitude,geometry,actual00,actual01,actual02,actual03,actual04,actual05,actual06,actual07,actual08,actual09,actual10,actual11,actual12,actual13,actual14,actual15,actual16,actual17,actual18,actualtotal,address_final,address_full,city,state,dvm_edit,location,point,latitude,longitude,dist
101,NCES,177.0,,,1.71E+11,0,0,1,0,0,0,1,0,0,NEAR NORTH SPECIAL ED CENTER,NEAR NORTH ELEMENTARY SCHOOL,NEAR NORTH ELEMENTARY SCHOOL,739 NORTH ADA ST,739 NORTH ADA ST,739 NORTH ADA ST,CHICAGO,IL,60642,"739 NORTH ADA ST, CHICAGO, IL 60642",2434,2434.0,,2013.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,ES,"Near North Special Education School, 739, North Ada Street, West Town, Chicago, Cook County, Illinois, 60622, United States of America","41.8953104, -87.661165",41.8953104,-87.661165,POINT (445154.0945756925 4638364.084241633),0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,150 N Hermitage Av,"150 N Hermitage Av, Chicago, IL",Chicago,IL,Governor Henry Horner Homes,"150, North Hermitage Avenue, Near West Side, Chicago, Cook County, Illinois, 60612, United States of America","41.88479507530936, -87.67073474436481",41.88479508,-87.67073474,1411.8956970233999
102,NCES,161.0,,375.0,1.71E+11,0,0,1,0,0,0,1,0,0,LOUIS ARMSTRONG ELEMENTARY MATH & SCI,ARMSTRONG L ELEMENTARY MATH & SCI,ARMSTRONG  L ELEMENTARY MATH & SCI,5345 WEST CONGRESS PY,5345 WEST CONGRESS PKWY,5345 WEST CONGRESS PARKWAY,CHICAGO,IL,60644,"5345 WEST CONGRESS PARKWAY, CHICAGO, IL 60644",2521,2521.02,,2013.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,ES,"5337-5345, West Congress Parkway, West Garfield Park, Chicago, Cook County, Illinois, 60644, United States of America","41.87351415, -87.75899097183276",41.87351415,-87.75899097183269,POINT (437017.6419246305 4636011.25920625),0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1224 W Roosevelt Rd,"1224 W Roosevelt Rd, Chicago, IL",Chicago,IL,Jane Addams Homes,"West Roosevelt Road, North Lawndale, Chicago, Cook County, Illinois, 60624, United States of America","41.8662079, -87.7225376",41.8662079,-87.7225376,3132.1425734165755
103,NCES,141.0,,485.0,1.71E+11,1,0,0,0,0,1,0,0,0,PERSHING ELEMENTARY HUMANITIES MAGNET,PERSHING ELEMENTARY HUMANITIES MAGNET,PERSHING ELEMENTARY HUMANITIES MAGNET,3113 SOUTH RHODES AV,3200 SOUTH CALUMET AV,3200 SOUTH CALUMET AV,CHICAGO,IL,60616,"3200 SOUTH CALUMET AVE, CHICAGO, IL 60616",3507,8395.0,,2013.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,ES,"3200, South Calumet Avenue, Douglas, Chicago, Cook County, Illinois, 60616, United States of America","41.835952649999996, -87.61851190001103",41.8359526499999,-87.61851190001103,POINT (448644.849642877 4631747.386886586),0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2822 S Calumet Av,"2822 S Calumet Av, Chicago, IL",Chicago,IL,Prairie Courts Extension,"2822, South Calumet Avenue, South Park Plaza, Douglas, Chicago, Cook County, Illinois, 60616, United States of America","41.842568, -87.618892",41.842568,-87.618892,735.1756410222965
104,NCES,119.0,,136.0,1.71E+11,0,0,0,0,0,1,0,0,0,COURTENAY SPECIAL EDUC FACILITY,COURTENAY ELEMENTARY LANGUAGE ARTS CENTER,COURTENAY ELEMENTARY LANGUAGE ARTS CENTER,1726 WEST BERTEAU AV,4420 NORTH BEACON ST,4420 NORTH BEACON ST,CHICAGO,IL,60640,"4420 NORTH BEACON ST, CHICAGO, IL 60640",317,317.0,,2013.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,ES,"4420, North Beacon Street, Sunnyside, Uptown, Chicago, Cook County, Illinois, 60640, United States of America","41.962328, -87.66414860010933",41.962328,-87.66414860010929,POINT (444964.2297259483 4645806.84508189),0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,,1340 N Larrabee St,"1340 N Larrabee St, Chicago, IL",Chicago,IL,William Green Homes,"1340, North Larrabee Street, Chicago River North, Near North Side, Chicago, Cook County, Illinois, 60610, United States of America","41.90564317650747, -87.64338600864538",41.90564318,-87.64338601,6524.953816204952
105,NCES,,,342.0,1.71E+11,0,0,0,0,1,0,0,0,0,KELLMAN CORPORATE COMMUNITY ELEMENTARY,KELLMAN CORPORATE COMMUNITY ELEMENTARY,KELLMAN CORPORATE COMMUNITY ELEMENTARY,751 SOUTH SACRAMENTO BL,3030 WEST ARTHINGTON ST,3030 WEST ARTHINGTON ST,CHICAGO,IL,60612,"3030 WEST ARTHINGTON ST, CHICAGO, IL 60612",2717,8373.0,,2013.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"3030, West Arthington Street, East Garfield Park, Chicago, Cook County, Illinois, 60612, United States of America","41.8701712488648, -87.70171236286754",41.8701712488648,-87.70171236286751,POINT (441767.7113022142 4635599.661945816),0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2647 W 12th Pl,"2647 W 12th Pl, Chicago, IL",Chicago,IL,Lawndale Complex,"2647, West 12th Place, North Lawndale, Chicago, Cook County, Illinois, 60608, United States of America","41.8655706122449, -87.69275006122449",41.86557061,-87.69275006,902.3133528592015
106,NCES,120.0,,435.0,1.71E+11,0,0,1,0,0,0,1,0,0,POPE ELEMENTARY SCHOOL,POPE ELEMENTARY SCHOOL,POPE ELEMENTARY SCHOOL,1852 SOUTH ALBANY AV,1852 SOUTH ALBANY AV,1852 SOUTH ALBANY AV,CHICAGO,IL,60623,"1852 SOUTH ALBANY AVE, CHICAGO, IL 60623",2917,8431.0,,2013.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,ES,"1852, South Albany Avenue, North Lawndale, Chicago, Cook County, Illinois, 60623, United States of America","41.8559567, -87.70325097590344",41.8559567,-87.7032509759034,POINT (441627.0994024464 4634022.506337062),0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1331 S Washtenaw Av,"1331 S Washtenaw Av, Chicago, IL",Chicago,IL,Lawndale Complex,"1331, South Washtenaw Avenue, North Lawndale, Chicago, Cook County, Illinois, 60608, United States of America","41.86398200909429, -87.69322792261676",41.86398201,-87.69322792,1219.057307803746
107,NCES,156.0,,,1.71E+11,0,0,1,0,0,0,1,0,0,WIRTH ELEMENTARY EXPERIMENTAL SCHOOL,CANTER MIDDLE SCHOOL,CANTER MIDDLE SCHOOL,4959 SOUTH BLACKSTONE AV,4959 SOUTH BLACKSTONE AV,4959 SOUTH BLACKSTONE AV,CHICAGO,IL,60615,"4959 SOUTH BLACKSTONE AVE, CHICAGO, IL 60615",3907,3907.0,,2013.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,MS,"Former Canter Middle School, 4959, South Blackstone Avenue, Hyde Park, Chicago, Cook County, Illinois, 60615, United States of America","41.8046557, -87.5901451051579",41.8046557,-87.59014510515792,POINT (450976.2935445395 4628256.040025492),0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4445 S Evans Av,"4445 S Evans Av, Chicago, IL",Chicago,IL,Washington Park,"4445, South Evans Avenue, Forestville, Grand Boulevard, Chicago, Cook County, Illinois, 60653, United States of America","41.81413920570469, -87.60818968596692",41.81413921,-87.60818969,1831.7762611266733
108,NCES,125.0,,300.0,1.71E+11,0,0,1,0,0,0,1,0,0,PADEREWSKI ELEMENTARY SCHOOL,PADEREWSKI ELEMENTARY LEARNING ACADEMY,PADEREWSKI ELEMENTARY LEARNING ACADEMY,2221 SOUTH LAWNDALE AV,2221 SOUTH LAWNDALE AV,2221 SOUTH LAWNDALE AV,CHICAGO,IL,60623,"2221 SOUTH LAWNDALE AVE, CHICAGO, IL 60623",3006,3006.0,,2013.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,ES,"Paderewski Elementary School, 2221, South Lawndale Avenue, North Lawndale, Chicago, Cook County, Illinois, 60623, United States of America","41.8511436, -87.7169991",41.8511436,-87.7169991,POINT (440481.4763320888 4633497.560293153),0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1224 W Roosevelt Rd,"1224 W Roosevelt Rd, Chicago, IL",Chicago,IL,Jane Addams Homes,"West Roosevelt Road, North Lawndale, Chicago, Cook County, Illinois, 60624, United States of America","41.8662079, -87.7225376",41.8662079,-87.7225376,1734.6314496335817
109,NCES,129.0,,213.0,1.71E+11,0,0,1,0,0,0,1,0,0,PARKMAN ELEMENTARY SCHOOL,PARKMAN ELEMENTARY SCHOOL,PARKMAN ELEMENTARY SCHOOL,245 WEST 51ST ST,245 WEST 51ST ST,245 WEST 51ST ST,CHICAGO,IL,60609,"245 WEST 51ST ST, CHICAGO, IL 60609",3704,8356.0,,2013.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,ES,"West 51st Street, Canaryville, New City, Chicago, Cook County, Illinois, 60609, United States of America","41.8016456, -87.6407173",41.8016456,-87.6407173,POINT (446772.7208020006 4627951.92242898),0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,3840 S Wentworth Ave,"3840 S Wentworth Ave, Chicago, IL",Chicago,IL,Wentworth Gardens,"South Wentworth Avenue, Fuller Park, Chicago, Cook County, Illinois, 60621, United States of America","41.807958, -87.6308711",41.807958,-87.6308711,1077.1500171194948
110,NCES,137.0,,163.0,1.71E+11,0,0,0,0,0,1,0,0,0,DRAKE ELEMENTARY SCHOOL,DRAKE ELEMENTARY SCHOOL,DRAKE ELEMENTARY SCHOOL,2722 SOUTH KING DR,2710 SOUTH DEARBORN ST,2710 SOUTH DEARBORN ST,CHICAGO,IL,60616,"2710 SOUTH DEARBORN ST, CHICAGO, IL 60616",3504,3504.0,,2013.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,ES,"Williams Elementary School, 2710, South Dearborn Street, Dearborn Homes, Douglas, Chicago, Cook County, Illinois, 60616, United States of America","41.84342485, -87.6286966970514",41.84342485,-87.6286966970514,POINT (447805.2729153804 4632583.138363315),0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2822 S Calumet Av,"2822 S Calumet Av, Chicago, IL",Chicago,IL,Prairie Courts Extension,"2822, South Calumet Avenue, South Park Plaza, Douglas, Chicago, Cook County, Illinois, 60616, United States of America","41.842568, -87.618892",41.842568,-87.618892,819.5619753450363
111,NCES,121.0,,80.0,1.71E+11,1,0,0,0,0,1,0,0,0,BURNHAM ELEMENTARY INCLUSIVE ACADEMY,BURNHAM ELEMENTARY INCLUSIVE ACADEMY,BURNHAM ELEMENTARY INCLUSIVE ACADEMY,1903 EAST 96TH ST,9928 SOUTH CRANDON AV,9928 SOUTH CRANDON AV,CHICAGO,IL,60617,"9928 SOUTH CRANDON AVE, CHICAGO, IL 60617",5103,5103.0,,2013.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,ES,"9928, South Crandon Avenue, Jeffery Manor, South Deering, Chicago, Cook County, Illinois, 60617, United States of America","41.71443045, -87.56745765312124",41.71443045,-87.56745765312121,POINT (452794.8837131037 4618226.10670261),0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,3841 S Vincennes Av,"3841 S Vincennes Av, Chicago, IL",Chicago,IL,Ida B. Wells Homes,"South Vincennes Avenue, Park Manor, Greater Grand Crossing, Chicago, Cook County, Illinois, 60620, United States of America","41.7674384, -87.6270546",41.767438399999996,-87.6270546,7693.9559934368035
112,NCES,115.0,,190.0,1.71E+11,0,0,1,0,0,0,1,0,0,FERMI ELEMENTARY SCHOOL,FERMI ELEMENTARY SCHOOL,FERMI ELEMENTARY SCHOOL,1415 EAST 70TH ST,1415 EAST 70TH ST,1415 EAST 70TH ST,CHICAGO,IL,60637,"1415 EAST 70TH ST, CHICAGO, IL 60637",4303,4303.0,,2013.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,ES,"1415, East 70th Street, Parkside, South Shore, Chicago, Cook County, Illinois, 60637, United States of America","41.76727215, -87.59019955739855",41.76727215,-87.59019955739849,POINT (450943.2798629368 4624105.548496478),0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,3740 S Cottage Grove Ave,"3740 S Cottage Grove Ave, Chicago, IL",Chicago,IL,Ida B. Wells Homes,"South Cottage Grove Avenue, Washington Park, Chicago, Cook County, Illinois, 60637, United States of America","41.7862906, -87.6060534",41.7862906,-87.60605340000001,2488.940333660553
113,NCES,112.0,,397.0,1.71E+11,0,0,1,0,0,0,1,0,0,HENSON ELEMENTARY SCHOOL,HENSON ELEMENTARY SCHOOL,HENSON ELEMENTARY SCHOOL,1326 SOUTH AVRS AV,1326 SOUTH AVRS AV,1326 SOUTH AVRS AV,CHICAGO,IL,60623,"1326 SOUTH AVERS AVE, CHICAGO, IL 60623",2911,8387.0,,2013.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,ES,"Former Henson Elementary School, 1326, South Avers Avenue, North Lawndale, Chicago, Cook County, Illinois, 60623, United States of America","41.8638556, -87.72185258228643",41.8638556,-87.72185258228642,POINT (440090.4493768709 4634912.311868344),0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1224 W Roosevelt Rd,"1224 W Roosevelt Rd, Chicago, IL",Chicago,IL,Jane Addams Homes,"West Roosevelt Road, North Lawndale, Chicago, Cook County, Illinois, 60624, United States of America","41.8662079, -87.7225376",41.8662079,-87.7225376,267.29495585750834
114,NCES,162.0,,156.0,1.71E+11,0,0,0,1,0,0,1,0,0,DEWEY ELEMENTARY ACADEMY OF MULTICULT STUD,DEWEY ELEMENTARY ACADEMY OF FINE ARTS,DEWEY ELEMENTARY ACADEMY OF FINE ARTS,5415 SOUTH UNION AV,5415 SOUTH UNION AV,5415 SOUTH UNION AV,CHICAGO,IL,60609,"5415 SOUTH UNION AVE, CHICAGO, IL 60609",6122,8438.0,,2013.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,ES,"South Union Avenue, Canaryville, New City, Chicago, Cook County, Illinois, 60609, United States of America","41.8166754, -87.6433117",41.8166754,-87.6433117,POINT (446569.6821561243 4629622.229996566),0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,,4429 S Federal St,"4429 S Federal St, Chicago, IL",Chicago,IL,Robert Taylor Homes,"4429, South Federal Street, Grand Boulevard, Chicago, Cook County, Illinois, 60609, United States of America","41.81546055574547, -87.62814966296341",41.81546056,-87.62814966,1266.5396561472048
115,NCES,178.0,,648.0,1.71E+11,0,0,1,0,0,0,1,0,0,KING ELEMENTARY SCHOOL,KING ELEMENTARY SCHOOL,KING ELEMENTARY SCHOOL,740 SOUTH CAMPBELL AV,740 SOUTH CAMPBELL AV,740 SOUTH CAMPBELL AV,CHICAGO,IL,60612,"740 SOUTH CAMPBELL AVE, CHICAGO, IL 60612",2827,2827.0,,2013.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,ES,"740, South Campbell Avenue, Claremont Cottages, Near West Side, Chicago, Cook County, Illinois, 60612, United States of America","41.871895307714865, -87.68872011405914",41.871895307714794,-87.68872011405908,POINT (442847.4274733657 4635782.347206954),0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2514 W Van Buren St,"2514 W Van Buren St, Chicago, IL",Chicago,IL,Rockwell Gardens,"2514, West Van Buren Street, East Garfield Park, Chicago, Cook County, Illinois, 60612, United States of America","41.87613869335127, -87.6894240012331",41.87613869,-87.689424,474.75348760388295
116,NCES,145.0,,25.0,1.71E+11,0,0,1,0,0,0,1,0,0,ATTUCKS ELEMENTARY SCHOOL,ATTUCKS ELEMENTARY SCHOOL,ATTUCKS ELEMENTARY SCHOOL,3813 SOUTH DEARBORN ST,5055 SOUTH STATE ST,5055 SOUTH STATE ST,CHICAGO,IL,60609,"5055 SOUTH STATE ST, CHICAGO, IL 60609",3818,3818.0,,2013.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"Crispus Attucks Elementary School, 5055, South State Street, Washington Park, Chicago, Cook County, Illinois, 60615, United States of America","41.8024355, -87.62554539690092",41.8024355,-87.6255453969009,POINT (448033.7632962824 4628030.337702172),0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5201 S Federal St,"5201 S Federal St, Chicago, IL",Chicago,IL,Robert Taylor Homes,"5201, South Federal Street, Washington Park, Chicago, Cook County, Illinois, 60609, United States of America","41.799545884174705, -87.62780916885872",41.79954588,-87.62780917,371.8904950469371
117,NCES,132.0,,14.0,1.71E+11,0,0,1,0,0,0,1,0,0,ROQUE DE DUPREY ELEMENTARY SCHOOL,ROQUE DE DUPREY ELEMENTARY SCHOOL,ROQUE DE DUPREY ELEMENTARY SCHOOL,1405 NORTH WASHTENAW AV,2620 WEST HIRSCH ST,2620 WEST HIRSCH ST,CHICAGO,IL,60622,"2620 WEST HIRSCH ST, CHICAGO, IL 60622",2410,2410.0,,2013.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,ES,"2620, West Hirsch Street, West Town, Chicago, Cook County, Illinois, 60622, United States of America","41.9069063, -87.6925635",41.9069063,-87.6925635,POINT (442559.8613325867 4639672.099977055),279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2215 W Lake St,"2215 W Lake St, Chicago, IL",Chicago,IL,Governor Henry Horner Homes,"2215, West Lake Street, Near West Side, Chicago, Cook County, Illinois, 60612, United States of America","41.884830336734694, -87.68308909183673",41.88483034,-87.68308909,2574.049162839565
118,NCES,154.0,,407.0,1.71E+11,0,0,0,1,0,0,1,0,0,MCNAIR ELEMENTARY COMMUNITY ACADEMY,MCNAIR ELEMENTARY SCHOOL,MCNAIR ELEMENTARY SCHOOL,849 NORTH LEAMINGTON AV,4820 WEST WALTON ST,4820 WEST WALTON ST,CHICAGO,IL,60651,"4820 WEST WALTON ST, CHICAGO, IL 60651",2510,2510.0,,2013.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,ES,"Ronald E. McNair Elementary School, 4820, West Walton Street, Moreland, Austin, Chicago, Cook County, Illinois, 60651, United States of America","41.8980335, -87.74692662030827",41.8980335,-87.74692662030819,POINT (438042.4642144879 4638724.803495538),0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,,714 W Division St,"714 W Division St, Chicago, IL",Chicago,IL,William Green Homes,"West Division Street, Moreland, Austin, Chicago, Cook County, Illinois, 60651, United States of America","41.9024164, -87.7424231",41.9024164,-87.7424231,613.4949331017469
119,NCES,153.0,,581.0,1.71E+11,0,0,1,0,0,0,1,0,0,STEWART ELEMENTARY SCHOOL,STEWART ELEMENTARY SCHOOL,STEWART ELEMENTARY SCHOOL,4525 NORTH KENMORE AV,4525 NORTH KENMORE AV,4525 NORTH KENMORE AV,CHICAGO,IL,60640,"4525 NORTH KENMORE AVE, CHICAGO, IL 60640",316,8307.0,,2013.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,ES,"Stewart School Lofts, 4525, North Kenmore Avenue, Asia on Argyle, Uptown, Chicago, Cook County, Illinois, 60640, United States of America","41.964386250000004, -87.65575070024445",41.96438625,-87.65575070024441,POINT (445661.8877888044 4646030.010509541),0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,,1340 N Larrabee St,"1340 N Larrabee St, Chicago, IL",Chicago,IL,William Green Homes,"1340, North Larrabee Street, Chicago River North, Near North Side, Chicago, Cook County, Illinois, 60610, United States of America","41.90564317650747, -87.64338600864538",41.90564318,-87.64338601,6602.398098171524
120,NCES,128.0,,153.0,1.71E+11,0,0,0,0,0,1,0,0,0,DETT ELEMENTARY SCHOOL,DETT ELEMENTARY SCHOOL,DETT ELEMENTARY SCHOOL,2306 WEST MAYPOLE AV,2131 WEST MONROE ST,2131 WEST MONROE ST,CHICAGO,IL,60612,"2131 WEST MONROE ST, CHICAGO, IL 60612",2813,8380.0,,2013.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,ES,"2131, West Monroe Street, Near West Side, Chicago, Cook County, Illinois, 60612, United States of America","41.879639850000004, -87.68052808448024",41.87963985,-87.68052808448019,POINT (443534.0539284853 4636636.780822271),0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,,2450 W Monroe St,"2450 W Monroe St, Chicago, IL",Chicago,IL,Rockwell Gardens,"2450, West Monroe Street, Claremont Cottages, Near West Side, Chicago, Cook County, Illinois, 60612, United States of America","41.88032595856648, -87.68734993058852",41.88032596,-87.68734993,571.1549534722117
121,NCES,130.0,,649.0,1.71E+11,0,0,1,0,0,0,1,0,0,MAYO ELEMENTARY SCHOOL,MAYO ELEMENTARY SCHOOL,MAYO ELEMENTARY SCHOOL,249 EAST 37TH ST,249 EAST 37TH ST,249 EAST 37TH ST,CHICAGO,IL,60653,"249 EAST 37TH ST, CHICAGO, IL 60653",3513,8396.0,,2013.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,ES,"Ida B. Wells Elementary School, 249, East 37th Street, Bronzeville, Douglas, Chicago, Cook County, Illinois, 60653, United States of America","41.827043, -87.6198294",41.827043,-87.6198294,POINT (448528.3194901148 4630758.969809849),0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3910-3912 S Indiana Av,"3910-3912 S Indiana Av, Chicago, IL",Chicago,IL,Washington Park,"3910, South Indiana Avenue, Grand Boulevard, Chicago, Cook County, Illinois, 60653, United States of America","41.82354, -87.621707",41.82354,-87.621707,419.0273774918064
122,NCES,111.0,,318.0,1.71E+11,0,0,1,0,0,0,1,0,0,OWENS ELEMENTARY COMMUNITY ACADEMY,OWENS ELEMENTARY COMMUNITY ACADEMY,OWENS ELEMENTARY COMMUNITY ACADEMY,12450 SOUTH STATE ST,12450 SOUTH STATE ST,12450 SOUTH STATE ST,CHICAGO,IL,60628,"12450 SOUTH STATE ST, CHICAGO, IL 60628",5305,5305.02,,2013.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,ES,"12450, South State Street, Cookes Subdivision, West Pullman, Chicago, Cook County, Illinois, 60628, United States of America","41.667461, -87.62284965912329",41.667461,-87.6228496591232,POINT (448149.2616799579 4613043.23881346),0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,3841 S Vincennes Av,"3841 S Vincennes Av, Chicago, IL",Chicago,IL,Ida B. Wells Homes,"South Vincennes Avenue, Park Manor, Greater Grand Crossing, Chicago, Cook County, Illinois, 60620, United States of America","41.7674384, -87.6270546",41.767438399999996,-87.6270546,11105.707417799844
123,NCES,127.0,,254.0,1.71E+11,0,0,1,0,0,0,1,0,0,MARCONI ELEMENTARY COMMUNITY ACADEMY,MARCONI ELEMENTARY COMMUNITY ACADEMY,MARCONI ELEMENTARY COMMUNITY ACADEMY,230 NORTH KOLMAR AV,230 NORTH KOLMAR AV,230 NORTH KOLMAR AV,CHICAGO,IL,60624,"230 NORTH KOLMAR AVE, CHICAGO, IL 60624",2604,2604.0,,2013.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,ES,"Marconi Community Academy, 224-230, North Kolmar Avenue, Central Park, West Garfield Park, Chicago, Cook County, Illinois, 60624, United States of America","41.883921, -87.7395008",41.883921,-87.7395008,POINT (438644.9353741923 4637152.588074237),0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,,714 W Division St,"714 W Division St, Chicago, IL",Chicago,IL,William Green Homes,"West Division Street, Moreland, Austin, Chicago, Cook County, Illinois, 60651, United States of America","41.9024164, -87.7424231",41.9024164,-87.7424231,2067.8408601016704
124,NCES,138.0,,104.0,1.71E+11,0,0,0,1,0,0,1,0,0,CHALMERS ELEMENTARY SCHOOL,CHALMERS ELEMENTARY SPECIALTY SCHOOL,CHALMERS ELEMENTARY SPECIALTY SCHOOL,2745 WEST ROOSEVELT RD,2745 WEST ROOSEVELT RD,2745 WEST ROOSEVELT RD,CHICAGO,IL,60608,"2745 WEST ROOSEVELT RD, CHICAGO, IL 60608",2915,8433.0,,2013.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,ES,"2745, West Roosevelt Road, North Lawndale, Chicago, Cook County, Illinois, 60608, United States of America","41.86608579999999, -87.69546867302344",41.86608579999991,-87.6954686730234,POINT (442282.1779817475 4635141.849154579),0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2647 W 12th Pl,"2647 W 12th Pl, Chicago, IL",Chicago,IL,Lawndale Complex,"2647, West 12th Place, North Lawndale, Chicago, Cook County, Illinois, 60608, United States of America","41.8655706122449, -87.69275006122449",41.86557061,-87.69275006,232.76864811718988
125,NCES,168.0,,206.0,1.71E+11,0,0,0,0,0,1,0,0,0,FISKE ELEMENTARY SCHOOL,FISKE ELEMENTARY SCHOOL,FISKE ELEMENTARY SCHOOL,6145 SOUTH INGLESIDE AV,6020 SOUTH LANGLEY AV,6020 SOUTH LANGLEY AV,CHICAGO,IL,60637,"6020 SOUTH LANGLEY AVE, CHICAGO, IL 60637",4205,4205.0,,2013.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,ES,"6020, South Langley Avenue, Washington Park, Chicago, Cook County, Illinois, 60637, United States of America","41.785114050000004, -87.60910896710067",41.78511405,-87.6091089671006,POINT (449385.5748479125 4626097.407188321),0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,3740 S Cottage Grove Ave,"3740 S Cottage Grove Ave, Chicago, IL",Chicago,IL,Ida B. Wells Homes,"South Cottage Grove Avenue, Washington Park, Chicago, Cook County, Illinois, 60637, United States of America","41.7862906, -87.6060534",41.7862906,-87.60605340000001,285.5425648663433
126,NCES,68.0,,394.0,1.71E+11,0,0,1,0,0,0,1,1,0,BETHUNE ELEMENTARY SCHOOL,BETHUNE ELEMENTARY SCHOOL,BETHUNE ELEMENTARY SCHOOL,3030 WEST ARTHINGTON ST,3030 WEST ARTHINGTON ST,3030 WEST ARTHINGTON ST,CHICAGO,IL,60612,"3030 WEST ARTHINGTON ST, CHICAGO, IL 60612",2717,8373.0,,2013.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,ES,"3030, West Arthington Street, East Garfield Park, Chicago, Cook County, Illinois, 60612, United States of America","41.8701712488648, -87.70171236286754",41.8701712488648,-87.70171236286751,POINT (441767.7113022142 4635599.661945816),0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2647 W 12th Pl,"2647 W 12th Pl, Chicago, IL",Chicago,IL,Lawndale Complex,"2647, West 12th Place, North Lawndale, Chicago, Cook County, Illinois, 60608, United States of America","41.8655706122449, -87.69275006122449",41.86557061,-87.69275006,902.3133528592015
