id,school,school_short,school_full,network,type,address,city,state,zip,comarea,ward,ward1,ward2,ward3,ward4,ward5,ward6,ward7,ward8,ward9,ward10,ward11,ward12,ward13,ward14,ward15,ward16,ward17,ward18,ward19,ward20,ward21,ward22,ward23,ward24,ward25,ward26,ward27,ward28,ward29,ward30,ward31,ward32,ward33,ward34,ward35,ward36,ward37,ward38,ward39,ward40,ward41,ward42,ward43,ward44,ward45,ward46,ward47,ward48,ward49,ward50,tract2000,tract2010,selective,closed_turn,closed,yr_action,closed00,closed01,closed02,closed03,closed04,closed05,closed06,closed07,closed08,closed09,closed10,closed11,closed12,closed13,closedturn00,closedturn01,closedturn02,closedturn03,closedturn04,closedturn05,closedturn06,closedturn07,closedturn08,closedturn09,closedturn10,closedturn11,closedturn12,closedturn13,bage2000,bage2010,yrbuilt,a2a_ur2012,a2a_ur2006,tif2000,tif2010,dist_charter,dist_new,dist_cbd,ayp2004,ayp2005,ayp2006,ayp2007,ayp2008,ayp2009,ayp2010,ayp2011,ayp2012,ayp2013,pmec2001,pmec2010,probation2011,cen9906,enroll2006,cen062012,pli_2012,pw_1990,pw_2000,pw_2010,pb_1990,pb_2000,pb_2010,pl_1990,pl_2000,pl_2010,pa_1990,pa_2000,pa_2010,sapop90ct,sapop00ct,sapop10ct,csapop9000,pcsapop9000,pcsapop0010,bp00ct,bp10ct,cbp0010ct,mfi_1990ct,mfi_2000ct,mfi_2010ct,mhv1990ct,mhv2000ct,mhv2010ct,pcmhv9000,pcmhv0010
448,Ninos Heroes Academic ES,HEROES,Ninos Heroes Elementary Academic Center,Skyway Elementary Network,ES,8344 S Commercial Ave,Chicago,IL,60617,SOUTH CHICAGO,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4602,4602,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,29,1981,0.9,1.42,0,0,0.00,0.00,10.35,1,1,1,1,1,1,1,1,1,1,46.2,66.5,1,-0.05,748,-0.42,97.7,0.073,0.005,0.002,0.543,0.777,0.779,0.384,0.217,0.219,0,0,0,1379.000,1294,762,-85,-0.062,-0.411,0.30,0.47,0.17,16906.00,20963.00,30536,40000.000,77100.00,137200,0.927499997,0.779507134
65,Bridge ES,BRIDGE,Norman A Bridge Elementary School,O'Hare Elementary Network,ES,3800 N New England Ave,Chicago,IL,60634,DUNNING,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1703,1703,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,84,1926,2.58,1.78,1,0,2.21,2.56,9.95,0,0,0,0,0,0,1,1,1,1,51,84.8,0,-0.34,710,0.40,75.6,0.699,0.653,0.604,0.166,0.131,0.02,0.079,0.171,0.34,0.052,0.038,0.029,837.000,1044,1028,207,0.247,-0.015,0.00,0.01,0.01,32793.00,47864.00,60852,108400.000,179800.00,297500,0.658671594,0.65461624
455,Northwest Middle ,NORTHWEST,Northwest Middle School,Fullerton Elementary Network,MS,5252 W Palmer St,Chicago,IL,60639,BELMONT CRAGIN,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1911,1911,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,61,1949,0.75,1.15,0,0,0.29,0.70,6.94,1,1,1,1,1,1,1,1,1,1,33.9,66.4,1,0.17,1004,-0.25,97.9,,0.106,0.021,,0.031,0.05,,0.85,0.925,,0.011,0.004,1868.000,2553,2429,685,0.367,-0.049,0.04,0.06,0.03,26592.00,41902.00,36472,77399.999,147400.00,281900,0.90439278,0.912483039
456,Norwood Park ES,NORWOOD PARK,Norwood Park Elementary School,O'Hare Elementary Network,ES,5900 N Nina Ave,Chicago,IL,60631,NORWOOD PARK,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1003,1003,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,94,1916,1.23,1.30,1,0,0.00,0.00,11.62,0,0,0,0,0,0,0,0,0,0,77.5,93,0,0.16,357,0.00,13.4,0.512,0.772,0.687,0.207,0.061,0.016,0.256,0.141,0.218,0.025,0.023,0.034,1132.000,1182,1113,50,0.044,-0.058,0.04,0.00,-0.04,39098.00,52839.00,65531,147300.000,226600.00,382600,0.538357093,0.688437776
602,"Thorp Academy, Ole ES","THORP, O",Ole A Thorp Elementary Scholastic Academy,O'Hare Elementary Network,ES,6024 W Warwick Ave,Chicago,IL,60634,DUNNING,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1702,1702,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,92,1918,1.33,1.32,0,0,1.67,1.96,8.95,0,0,0,0,0,0,0,0,0,0,77.6,91.9,0,-0.11,826,0.01,50.1,0.35,0.323,0.314,0.39,0.332,0.187,0.144,0.228,0.353,0.107,0.11,0.136,687.000,888,856,201,0.293,-0.036,0.00,0.01,0.00,40348.00,53227.00,58176,108600.001,164900.00,305900,0.518416195,0.855063675
641,Westcott ES,WESTCOTT,Oliver S Westcott Elementary School,Skyway Elementary Network,ES,409 W 80th St,Chicago,IL,60620,CHATHAM,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4404,8424,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,41,1969,0.83,1.13,0,0,0.93,0.12,9.20,1,1,1,1,1,1,1,1,1,1,19.7,61.3,1,-0.67,564,-0.27,98.1,0.003,0,0,0.996,1,0.994,0,0,0.004,0.001,0,0,912.000,894,725,-18,-0.020,-0.189,0.99,0.97,-0.02,30608.00,40604.59,35426,63800.000,95099.67,171100,0.490590489,0.799164963
291,Holmes ES,HOLMES,Oliver Wendell Holmes Elementary School,Englewood-Gresham Elementary Network,ES,955 W Garfield Blvd,Chicago,IL,60621,ENGLEWOOD,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6804,8347,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,48,1962,0.44,0.86,0,1,0.40,0.60,6.20,1,1,1,1,1,1,1,1,1,1,26.8,49.2,1,-0.17,560,-0.41,98.5,0.002,0,0.002,0.996,1,0.993,0.002,0,0.002,0,0,0,1386.000,1029,637,-357,-0.258,-0.381,0.98,0.97,-0.01,12583.05,12557.85,27589,43443.787,62661.44,129000,0.4423567,1.05868241
463,Oriole Park ES,ORIOLE PARK,Oriole Park Elementary School,O'Hare Elementary Network,ES,5424 N Oketo Ave,Chicago,IL,60656,NORWOOD PARK,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1005,1005,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,1943,2.01,1.75,0,0,4.28,4.59,11.58,0,0,0,0,0,0,0,0,0,0,95.7,94.7,0,0.08,570,0.13,20.2,0.309,0.644,0.741,0.286,0.062,0.012,0.371,0.249,0.171,0.035,0.04,0.075,1016.065,1121,1297,105,0.104,0.157,0.00,0.00,0.00,41111.87,57231.05,73288,131040.233,187337.86,338300,0.429620946,0.805828236
464,Orozco Academy ES,OROZCO,Orozco Fine Arts & Sciences Elementary School,Pilsen-Little Village Elementary Network,ES,1940 W 18th St,Chicago,IL,60608,LOWER WEST SIDE,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3109,3109,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1999,0.89,1.03,0,1,0.36,2.38,2.94,0,0,0,0,0,0,0,0,1,1,52.9,81.4,0,-0.96,719,-0.12,98.1,0.012,0,0,0.008,0.008,0.01,0.978,0.992,0.99,0,0,0,2422.000,2312,1505,-110,-0.045,-0.349,0.01,0.02,0.01,19311.00,26358.00,32813,45200.000,115900.00,278700,1.564159292,1.404659189
66,Bright ES,BRIGHT,Orville T Bright Elementary School,Lake Calumet Elementary Network,ES,10740 S Calhoun Ave,Chicago,IL,60617,SOUTH DEERING,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5105,8388,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,1998,0.51,0.57,0,0,2.19,1.46,12.98,1,1,1,0,0,0,0,0,0,1,33.8,60.7,1,0.24,340,0.06,98.2,0.069,0.038,0.008,0.292,0.453,0.654,0.637,0.509,0.335,0,0,0.003,1509.000,1222,1059,-287,-0.190,-0.133,0.44,0.55,0.11,19318.23,28591.34,27119,50693.333,73220.88,113400,0.444388818,0.548738482
151,De Priest ES,DE PRIEST,Oscar DePriest Elementary School,Austin-North Lawndale Elementary Network,ES,139 S Parkside Ave,Chicago,IL,60644,AUSTIN,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2521,2521.01,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,6,2004,0.73,1.02,0,1,0.26,0.01,7.14,,,,,,,,,,,15.7,,1,-0.08,763,-0.32,0.875,0,0,0,1,0.998,0.987,0,0,0.013,0,0.002,,573.615,603,320,29,0.051,-0.469,0.99,0.95,-0.03,20662.00,28465.00,29357,62699.998,101100.00,218900,0.612440293,1.165182923
398,Mayer ES,MAYER,Oscar F Mayer Elementary School,Fullerton Elementary Network,ES,2250 N Clifton Ave,Chicago,IL,60614,LINCOLN PARK,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,710,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,51,1959,0.8,0.70,0,0,1.05,1.21,3.19,0,0,0,0,0,1,1,1,1,1,50,73.7,0,0.61,524,0.14,37.6,0.377,0.148,0.355,0.33,0.471,0.375,0.265,0.364,0.244,0.029,0.011,0.023,286.000,281,291,-5,-0.017,0.036,0.05,0.05,0.00,59696.00,97562.00,118962,387999.997,365300.00,617300,-0.058505147,0.689843964
469,Pablo Casals Elementary  ,CASALS,Pablo Casals Elementary School,Garfield-Humboldt Elementary Network,ES,3501 W Potomac Ave,Chicago,IL,60651,HUMBOLDT PARK,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308,2308,0,1,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,12,22,1988,0.88,1.22,0,0,0.64,1.07,4.74,1,1,1,1,1,1,1,1,1,1,26.2,61.4,1,0.12,643,-0.22,99.2,0.015,0.004,0.004,0.534,0.511,0.492,0.447,0.483,0.504,0,0.003,0,525.000,530,397,5,0.010,-0.251,0.05,0.07,0.01,28819.00,34028.00,40313,54400.001,128900.00,271300,1.369485246,1.104732351
471,Park Manor ES,PARK MANOR,Park Manor Elementary School,Skyway Elementary Network,ES,7037 S Rhodes Ave,Chicago,IL,60637,GREATER GRAND CROSSING,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6905,6905,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,97,1913,0.9,1.04,0,0,0.00,0.00,8.00,1,1,1,1,1,1,1,1,1,1,29,57.3,1,-0.41,391,-0.10,99.4,0,0,0.003,0.998,1,0.995,0,0,0,0.002,0,0.003,268.000,376,195,108,0.403,-0.481,1.00,0.98,-0.01,25662.00,32222.00,47321,49300.000,94300.00,196100,0.912778924,1.079533404
473,Parkside ES,PARKSIDE,Parkside Elementary Community Academy,Skyway Elementary Network,ES,6938 S East End Ave,Chicago,IL,60649,SOUTH SHORE,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4302,4302,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,93,1917,0.67,0.79,0,0,1.01,0.75,8.14,1,1,1,1,1,1,1,1,1,1,23.5,53.7,1,0.39,373,-0.07,95.5,0.003,0,0,0.995,1,0.997,0,0,0.003,0,0,0,1455.000,1510,1162,55,0.038,-0.230,0.97,0.94,-0.02,16681.00,25738.00,20738,195500.004,239100.00,326700,0.223017875,0.366373902
281,Henry ES,HENRY,Patrick Henry Elementary School,O'Hare Elementary Network,ES,4250 N Saint Louis Ave,Chicago,IL,60618,IRVING PARK,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605,1605.01,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,106,1904,1.14,1.25,0,0,0.55,0.67,6.92,1,1,1,1,1,1,1,1,1,1,41.4,72.7,0,-1.00,718,-0.10,98,0.332,0.132,0.051,0.048,0.034,0.038,0.511,0.777,0.872,0.109,0.053,0.035,1032.900,1486,1157,453,0.439,-0.221,0.03,0.05,0.02,27071.00,40924.00,40096,85200.001,184400.01,347200,1.164319298,0.882863284
140,Cuffe Academy ES,CUFFE,Paul Cuffe Math-Science Technology Academy Elementary School,Englewood-Gresham Elementary Network,ES,8324 S Racine Ave,Chicago,IL,60620,AUBURN GRESHAM,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7111,7111,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,6,2004,0.87,1.53,1,0,0.25,0.03,9.70,1,1,1,1,1,0,0,0,0,0,38.5,75.3,1,0.05,803,-0.36,96.3,0,0,0,1,1,0.996,0,0,0.004,0,0,0,820.000,865,632,45,0.055,-0.269,0.99,0.98,-0.01,27371.00,33142.00,24219,66600.000,93500.00,155200,0.4039039,0.659893048
515,Revere ES,REVERE,Paul Revere Elementary School,Skyway Elementary Network,ES,1010 E 72nd St,Chicago,IL,60619,GREATER GRAND CROSSING,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6908,8418,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,107,1903,0.54,0.84,0,0,0.21,1.24,8.26,1,1,1,1,1,1,1,1,1,1,20.9,58.9,1,-0.23,528,-0.39,98.1,0,0,0,0.997,0.984,1,0.003,0.015,0,0,0.002,0,1079.000,1046,778,-33,-0.031,-0.256,0.97,0.96,-0.01,17957.59,27990.15,26136,46244.788,78530.69,157400,0.698152313,1.004311866
39,Bass ES,BASS,Perkins Bass Elementary School,Englewood-Gresham Elementary Network,ES,1140 W 66th St,Chicago,IL,60621,ENGLEWOOD,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6810,6810,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,115,1895,0.5,0.98,0,0,0.00,0.00,7.57,1,1,1,1,1,1,1,1,1,1,15.8,55,1,0.00,659,-0.44,98.7,0,0,0,1,1,0.998,0,0,0.002,0,0,0,1779.000,1603,1130,-176,-0.099,-0.295,0.99,0.98,-0.01,15114.00,17459.00,20318,38600.000,69300.00,178500,0.795336765,1.575757576
514,Reinberg ES,REINBERG,Peter A Reinberg Elementary School,O'Hare Elementary Network,ES,3425 N Major Ave,Chicago,IL,60634,PORTAGE PARK,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1512,1512,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,82,1928,1.37,2.04,0,0,1.25,1.50,8.39,1,0,0,0,0,1,1,1,1,1,53.7,78.5,0,0.07,1274,-0.35,88.1,0.555,0.479,0.22,0.21,0.055,0.023,0.192,0.401,0.7,0.043,0.06,0.056,541.000,795,877,254,0.470,0.103,0.00,0.01,0.01,31320.00,49906.00,58811,106900.000,170100.00,311300,0.591206734,0.830099941
133,Cooper ES,COOPER,Peter Cooper Elementary Dual Language Academy,Pilsen-Little Village Elementary Network,ES,1624 W 19th St,Chicago,IL,60608,LOWER WEST SIDE,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3108,3108,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,125,1885,0.76,0.83,0,0,0.26,1.94,2.68,1,1,0,0,0,0,0,1,1,1,39.3,62.7,0,-0.16,772,-0.09,98,,0.002,0.009,,0.004,0.009,,0.993,0.976,,0,0.005,2164.000,2009,1311,-155,-0.072,-0.347,0.01,0.02,0.02,18539.00,30102.00,37446,41900.000,121500.00,278200,1.89976131,1.289711934
526,Rogers ES,ROGERS,Philip Rogers Elementary School,Ravenswood-Ridge Elementary Network,ES,7345 N Washtenaw Ave,Chicago,IL,60645,WEST RIDGE,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,202,202,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,73,1937,1.23,1.04,0,0,0.00,0.00,9.85,0,0,0,0,0,0,0,0,0,0,69.1,84,0,-0.01,626,0.17,81.4,0.498,0.384,0.207,0.159,0.164,0.153,0.137,0.15,0.362,0.205,0.302,0.273,1345.000,1717,1865,372,0.277,0.086,0.06,0.09,0.04,46766.00,58080.00,71307,132200.002,201600.00,340700,0.524962161,0.689980159
20,Armour ES,ARMOUR,Phillip D Armour Elementary School,Pershing Elementary Network,ES,950 W 33rd Pl,Chicago,IL,60608,BRIDGEPORT,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6008,8397,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,101,1909,0.65,0.47,0,1,0.98,1.66,3.51,1,1,1,1,1,1,1,1,1,1,27.9,73.6,1,0.03,257,0.41,97,0.27,0.189,0.09,0,0.073,0.049,0.717,0.726,0.838,0.008,0.011,0.02,1087.000,1228,957,141,0.130,-0.221,0.00,0.03,0.02,22228.23,32133.34,43538,66663.940,142102.38,287700,1.131622857,1.024596669
431,Murray Academy ES,MURRAY,Phillip Murray Elementary Language Academy,Burnham Park Elementary Network,ES,5335 S Kenwood Ave,Chicago,IL,60615,HYDE PARK,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4107,4107,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,51,1959,1.23,0.98,1,0,0.00,0.00,6.01,0,0,0,0,0,0,0,0,0,0,89.5,88.9,0,-0.25,418,0.28,53,0.213,0.229,0.208,0.756,0.699,0.697,0.015,0.026,0.026,0.015,0.038,0.063,338.000,316,255,-22,-0.065,-0.193,0.30,0.21,-0.09,27986.00,30111.00,27031,160700.000,154700.00,260200,-0.03733665,0.681965094
274,Hearst ES,HEARST,Phobe Apperson Hearst Elementary School,Midway Elementary Network,ES,4640 S Lamon Ave,Chicago,IL,60638,GARFIELD RIDGE,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5602,5602,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,58,1952,0.56,1.08,0,1,0.30,1.96,7.91,1,1,1,1,1,1,1,1,1,1,28.9,50.5,1,-0.10,703,-0.49,93.8,0.002,0.005,0.026,0.998,0.976,0.548,0,0.018,0.42,0,0,0.003,1558.000,1616,426,58,0.037,-0.736,0.98,0.87,-0.11,16479.00,16691.00,34583,63600.000,90800.00,192600,0.427672967,1.121145374
489,Piccolo Elementary ,PICCOLO,Piccolo Elementary Specialty School,Garfield-Humboldt Elementary Network,ES,1040 N Keeler Ave,Chicago,IL,60651,HUMBOLDT PARK,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2313,8421,0,1,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,81,91,1919,0.47,0.73,0,0,0.51,0.80,5.46,1,1,1,1,1,1,1,1,1,1,18.3,47,1,0.02,802,-0.33,94.4,0.016,0.004,0.004,0.647,0.814,0.705,0.331,0.183,0.291,0.005,0,0,2942.000,2727,1960,-215,-0.073,-0.281,0.77,0.60,-0.17,28016.00,34498.00,25442,58400.000,104801.50,244400,0.794546268,1.332027639
492,Pilsen Academy ES,PILSEN,Pilsen Elementary Community Academy,Pilsen-Little Village Elementary Network,ES,1420 W 17th St,Chicago,IL,60608,LOWER WEST SIDE,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3106,3106,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,24,1986,0.78,0.78,1,0,0.27,1.75,2.38,1,1,1,0,0,0,0,1,1,1,37.8,70.6,0,0.04,486,-0.08,97.3,0.014,0.003,0.014,0.023,0.035,0.048,0.964,0.957,0.937,0,0.003,0.002,3098.000,2372,1364,-726,-0.234,-0.425,0.03,0.07,0.03,16250.00,20985.00,28410,34700.001,175000.00,304900,4.04322759,0.742285714
496,Portage Park ES,PORTAGE PARK,Portage Park Elementary School,O'Hare Elementary Network,ES,5330 W Berteau Ave,Chicago,IL,60641,PORTAGE PARK,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1503,1503,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,95,1915,1.28,1.31,0,0,1.61,2.11,8.57,1,0,0,1,1,1,1,1,1,1,67.4,82.1,0,-0.23,1147,-0.02,82.7,0.509,0.664,0.43,0.143,0.014,0.023,0.314,0.287,0.508,0.035,0.034,0.037,1163.000,1504,1541,341,0.293,0.025,0.01,0.01,0.01,35113.00,45323.00,51215,111600.000,178400.00,297300,0.598566307,0.666479821
505,Pulaski Academy ES,PULASKI,Pulaski International Academy Elmentary School,Fullerton Elementary Network,ES,2230 W McLean Ave,Chicago,IL,60647,LOGAN SQUARE,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2216,2216,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,61,1949,1.13,1.10,0,0,0.31,1.59,3.81,0,0,1,1,1,1,1,1,1,1,40.5,80.2,0,-0.19,877,-0.02,88.3,0.103,0.043,0.059,0.058,0.039,0.03,,0.903,0.904,0.002,0.014,0.005,934.000,464,419,-470,-0.503,-0.097,0.02,0.02,0.00,25309.00,43343.00,60306,90500.001,319700.00,582300,2.532596659,0.821395058
95,Carson ES,CARSON,Rachel Carson Elementary School,Midway Elementary Network,ES,5516 S Maplewood Ave,Chicago,IL,60629,GAGE PARK,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6307,8351,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,93,1917,1.35,1.38,0,0,0.23,0.91,6.85,0,0,0,0,0,0,1,1,1,1,49.4,76.1,0,-0.28,1276,-0.05,99.4,,0.013,0.005,,0.07,0.065,,0.917,0.929,,0,0,1546.000,2005,1806,459,0.297,-0.099,0.31,0.22,-0.09,34146.01,37093.99,41014,54491.490,90500.00,174900,0.660809795,0.932596685
